date,ShopID,RegionID,CityID,y_to_predict
2020-11-01,569,8,4,2.8210373
2020-12-01,569,8,4,5.1689105
2020-04-01,43,28,5,0.92828524
2020-05-01,43,28,5,1.1678803
2020-06-01,43,28,5,1.255802
2020-07-01,43,28,5,1.3337384
2020-08-01,43,28,5,2.5216732
2020-09-01,43,28,5,1.3076943
2020-10-01,43,28,5,1.2818888
2020-11-01,43,28,5,1.5828613
2020-12-01,43,28,5,2.5113406
2020-04-01,439,60,41,1.1908766
2020-05-01,439,60,41,1.4294951
2020-06-01,439,60,41,1.567018
2020-07-01,439,60,41,1.6729149
2020-08-01,439,60,41,2.9224415
2020-09-01,439,60,41,1.6544045
2020-10-01,439,60,41,1.6302629
2020-11-01,439,60,41,1.9690336
2020-12-01,439,60,41,3.3064828
2020-04-01,106,8,4,3.5715508
2020-05-01,106,8,4,4.13202
2020-06-01,106,8,4,4.4649453
2020-07-01,106,8,4,4.6644015
2020-08-01,106,8,4,6.1450534
2020-09-01,106,8,4,4.6725426
2020-10-01,106,8,4,4.6832943
2020-11-01,106,8,4,5.4543405
2020-12-01,106,8,4,8.350455
2020-04-01,600,48,5,2.552115
2020-05-01,600,48,5,3.1010242
2020-06-01,600,48,5,3.3541374
2020-07-01,600,48,5,3.5142708
2020-08-01,600,48,5,5.2239447
2020-09-01,600,48,5,3.475196
2020-10-01,600,48,5,3.4558392
2020-11-01,600,48,5,3.9348917
2020-12-01,600,48,5,5.910572
2020-04-01,602,186,34,1.8014439
2020-05-01,602,186,34,2.2482626
2020-06-01,602,186,34,2.4806414
2020-07-01,602,186,34,2.6703835
2020-08-01,602,186,34,4.3124766
2020-09-01,602,186,34,2.6125207
2020-10-01,602,186,34,2.598948
2020-11-01,602,186,34,2.9962606
2020-12-01,602,186,34,4.9421873
2020-04-01,288,125,4,2.0163505
2020-05-01,288,125,4,2.452499
2020-06-01,288,125,4,2.6777906
2020-07-01,288,125,4,2.8788161
2020-08-01,288,125,4,4.556314
2020-09-01,288,125,4,2.814999
2020-10-01,288,125,4,2.803249
2020-11-01,288,125,4,3.3163252
2020-12-01,288,125,4,5.7717423
2020-04-01,504,8,4,1.9047644
2020-05-01,504,8,4,2.149777
2020-06-01,504,8,4,2.3496563
2020-07-01,504,8,4,2.4964504
2020-08-01,504,8,4,4.009845
2020-09-01,504,8,4,2.458814
2020-10-01,504,8,4,2.4555783
2020-11-01,504,8,4,3.027391
2020-12-01,504,8,4,5.4481587
2020-04-01,261,34,4,1.4739014
2020-05-01,261,34,4,1.7554901
2020-06-01,261,34,4,1.9625123
2020-07-01,261,34,4,2.1115575
2020-08-01,261,34,4,3.5909142
2020-09-01,261,34,4,2.0705943
2020-10-01,261,34,4,2.0563433
2020-11-01,261,34,4,2.46559
2020-12-01,261,34,4,4.395344
2020-04-01,202,94,4,1.5722826
2020-05-01,202,94,4,1.9311895
2020-06-01,202,94,4,2.1331186
2020-07-01,202,94,4,2.2784133
2020-08-01,202,94,4,3.9424605
2020-09-01,202,94,4,2.2320359
2020-10-01,202,94,4,2.21818
2020-11-01,202,94,4,2.644208
2020-12-01,202,94,4,4.874783
2020-04-01,562,8,4,1.4333556
2020-05-01,562,8,4,1.6635344
2020-06-01,562,8,4,1.7955086
2020-07-01,562,8,4,1.8699033
2020-08-01,562,8,4,3.1938148
2020-09-01,562,8,4,1.8400273
2020-10-01,562,8,4,1.8222345
2020-11-01,562,8,4,2.238634
2020-12-01,562,8,4,4.21096
2020-04-01,113,8,4,2.7207527
2020-05-01,113,8,4,3.268846
2020-06-01,113,8,4,3.5896153
2020-07-01,113,8,4,3.788773
2020-08-01,113,8,4,5.299619
2020-09-01,113,8,4,3.7916994
2020-10-01,113,8,4,3.8021846
2020-11-01,113,8,4,4.496037
2020-12-01,113,8,4,7.2228565
2020-04-01,213,27,21,4.541631
2020-05-01,213,27,21,5.1852694
2020-06-01,213,27,21,5.5347824
2020-07-01,213,27,21,5.7418904
2020-08-01,213,27,21,7.2207613
2020-09-01,213,27,21,5.7421384
2020-10-01,213,27,21,5.7557087
2020-11-01,213,27,21,6.5377116
2020-12-01,213,27,21,9.530431
2020-04-01,335,103,62,2.1816406
2020-05-01,335,103,62,2.737957
2020-06-01,335,103,62,3.0636334
2020-07-01,335,103,62,3.292912
2020-08-01,335,103,62,4.947655
2020-09-01,335,103,62,3.2217712
2020-10-01,335,103,62,3.2088761
2020-11-01,335,103,62,3.7157135
2020-12-01,335,103,62,5.6681576
2020-04-01,37,24,4,2.6326694
2020-05-01,37,24,4,3.2992625
2020-06-01,37,24,4,3.613667
2020-07-01,37,24,4,3.870349
2020-08-01,37,24,4,5.4554462
2020-09-01,37,24,4,3.8079877
2020-10-01,37,24,4,3.7872882
2020-11-01,37,24,4,4.361338
2020-12-01,37,24,4,6.907372
2020-04-01,486,17,14,1.4951925
2020-05-01,486,17,14,1.8473505
2020-06-01,486,17,14,2.0665584
2020-07-01,486,17,14,2.2378578
2020-08-01,486,17,14,3.791544
2020-09-01,486,17,14,2.1941018
2020-10-01,486,17,14,2.1847234
2020-11-01,486,17,14,2.573845
2020-12-01,486,17,14,4.3690844
2020-04-01,225,108,58,1.9228113
2020-05-01,225,108,58,2.4711413
2020-06-01,225,108,58,2.764441
2020-07-01,225,108,58,2.992249
2020-08-01,225,108,58,4.6005025
2020-09-01,225,108,58,2.9224358
2020-10-01,225,108,58,2.9111228
2020-11-01,225,108,58,3.3727236
2020-12-01,225,108,58,5.233086
2020-04-01,430,27,21,2.1787956
2020-05-01,430,27,21,2.6117706
2020-06-01,430,27,21,2.9191284
2020-07-01,430,27,21,3.1555576
2020-08-01,430,27,21,4.8185463
2020-09-01,430,27,21,3.089768
2020-10-01,430,27,21,3.097187
2020-11-01,430,27,21,3.767857
2020-12-01,430,27,21,6.3741784
2020-04-01,65,8,4,4.252283
2020-05-01,65,8,4,4.8547196
2020-06-01,65,8,4,5.1891804
2020-07-01,65,8,4,5.415946
2020-08-01,65,8,4,6.8487415
2020-09-01,65,8,4,5.4002175
2020-10-01,65,8,4,5.418591
2020-11-01,65,8,4,6.2300167
2020-12-01,65,8,4,9.163219
2020-04-01,437,158,65,2.327465
2020-05-01,437,158,65,2.7666583
2020-06-01,437,158,65,3.0738115
2020-07-01,437,158,65,3.305056
2020-08-01,437,158,65,4.993538
2020-09-01,437,158,65,3.2335649
2020-10-01,437,158,65,3.219359
2020-11-01,437,158,65,3.7072582
2020-12-01,437,158,65,6.019954
2020-04-01,295,128,24,2.1949697
2020-05-01,295,128,24,2.7212734
2020-06-01,295,128,24,3.0072045
2020-07-01,295,128,24,3.2268777
2020-08-01,295,128,24,4.9155664
2020-09-01,295,128,24,3.1584482
2020-10-01,295,128,24,3.1300993
2020-11-01,295,128,24,3.6074972
2020-12-01,295,128,24,5.6278257
2020-04-01,5,5,5,1.6866034
2020-05-01,5,5,5,2.128528
2020-06-01,5,5,5,2.3279107
2020-07-01,5,5,5,2.4684968
2020-08-01,5,5,5,4.019849
2020-09-01,5,5,5,2.4363792
2020-10-01,5,5,5,2.4139743
2020-11-01,5,5,5,2.7725806
2020-12-01,5,5,5,4.431952
2020-04-01,131,27,21,5.749479
2020-05-01,131,27,21,6.3639803
2020-06-01,131,27,21,6.729041
2020-07-01,131,27,21,6.960864
2020-08-01,131,27,21,8.343156
2020-09-01,131,27,21,6.9495215
2020-10-01,131,27,21,6.98202
2020-11-01,131,27,21,7.792578
2020-12-01,131,27,21,10.797165
2020-04-01,416,123,28,1.1962221
2020-05-01,416,123,28,1.4556038
2020-06-01,416,123,28,1.6309278
2020-07-01,416,123,28,1.7619485
2020-08-01,416,123,28,3.3220472
2020-09-01,416,123,28,1.7320079
2020-10-01,416,123,28,1.7189795
2020-11-01,416,123,28,2.0827234
2020-12-01,416,123,28,3.5788407
2020-04-01,483,41,7,1.4707859
2020-05-01,483,41,7,1.6740043
2020-06-01,483,41,7,1.8592933
2020-07-01,483,41,7,1.9940886
2020-08-01,483,41,7,3.381505
2020-09-01,483,41,7,1.9628124
2020-10-01,483,41,7,1.9520563
2020-11-01,483,41,7,2.3384352
2020-12-01,483,41,7,3.9067106
2020-04-01,80,47,32,1.6530148
2020-05-01,80,47,32,2.208568
2020-06-01,80,47,32,2.4720955
2020-07-01,80,47,32,2.693294
2020-08-01,80,47,32,4.2821493
2020-09-01,80,47,32,2.6257606
2020-10-01,80,47,32,2.602572
2020-11-01,80,47,32,3.0449362
2020-12-01,80,47,32,4.789435
2020-04-01,240,114,24,1.8912809
2020-05-01,240,114,24,2.3416138
2020-06-01,240,114,24,2.5610237
2020-07-01,240,114,24,2.7378922
2020-08-01,240,114,24,4.448444
2020-09-01,240,114,24,2.6800418
2020-10-01,240,114,24,2.6688871
2020-11-01,240,114,24,3.0733385
2020-12-01,240,114,24,5.0733047
2020-04-01,23,18,4,2.559476
2020-05-01,23,18,4,3.145679
2020-06-01,23,18,4,3.4612784
2020-07-01,23,18,4,3.695712
2020-08-01,23,18,4,5.2890544
2020-09-01,23,18,4,3.6452837
2020-10-01,23,18,4,3.6555567
2020-11-01,23,18,4,4.2962785
2020-12-01,23,18,4,6.913033
2020-04-01,526,27,21,3.5088897
2020-05-01,526,27,21,4.147434
2020-06-01,526,27,21,4.4910655
2020-07-01,526,27,21,4.700219
2020-08-01,526,27,21,6.2004576
2020-09-01,526,27,21,4.691996
2020-10-01,526,27,21,4.7064347
2020-11-01,526,27,21,5.4270086
2020-12-01,526,27,21,8.231913
2020-04-01,62,37,27,2.3808913
2020-05-01,62,37,27,2.8136253
2020-06-01,62,37,27,3.0732384
2020-07-01,62,37,27,3.3207364
2020-08-01,62,37,27,4.959788
2020-09-01,62,37,27,3.2392488
2020-10-01,62,37,27,3.2243867
2020-11-01,62,37,27,3.8387642
2020-12-01,62,37,27,6.3521466
2020-04-01,479,159,4,1.708825
2020-05-01,479,159,4,2.073861
2020-06-01,479,159,4,2.2922163
2020-07-01,479,159,4,2.4437752
2020-08-01,479,159,4,4.0720086
2020-09-01,479,159,4,2.4067416
2020-10-01,479,159,4,2.391924
2020-11-01,479,159,4,2.8576255
2020-12-01,479,159,4,5.236495
2020-04-01,11,9,7,1.6446693
2020-05-01,11,9,7,2.1196723
2020-06-01,11,9,7,2.3619652
2020-07-01,11,9,7,2.586091
2020-08-01,11,9,7,4.3133025
2020-09-01,11,9,7,2.5186472
2020-10-01,11,9,7,2.508782
2020-11-01,11,9,7,2.940793
2020-12-01,11,9,7,4.637904
2020-04-01,582,91,4,1.7412828
2020-05-01,582,91,4,2.1851969
2020-06-01,582,91,4,2.4290445
2020-07-01,582,91,4,2.603383
2020-08-01,582,91,4,4.2413507
2020-09-01,582,91,4,2.5511236
2020-10-01,582,91,4,2.5330334
2020-11-01,582,91,4,3.010038
2020-12-01,582,91,4,5.2389617
2020-04-01,440,159,4,3.795629
2020-05-01,440,159,4,4.4419727
2020-06-01,440,159,4,4.801991
2020-07-01,440,159,4,4.999599
2020-08-01,440,159,4,6.5287476
2020-09-01,440,159,4,4.992776
2020-10-01,440,159,4,5.007671
2020-11-01,440,159,4,5.7268143
2020-12-01,440,159,4,8.525724
2020-04-01,391,72,33,2.2298903
2020-05-01,391,72,33,2.9175124
2020-06-01,391,72,33,3.2197075
2020-07-01,391,72,33,3.4714394
2020-08-01,391,72,33,5.033315
2020-09-01,391,72,33,3.385826
2020-10-01,391,72,33,3.362969
2020-11-01,391,72,33,3.8786278
2020-12-01,391,72,33,5.8353157
2020-04-01,607,27,21,2.3577085
2020-05-01,607,27,21,2.8271165
2020-06-01,607,27,21,3.1520472
2020-07-01,607,27,21,3.3721318
2020-08-01,607,27,21,4.9924407
2020-09-01,607,27,21,3.317523
2020-10-01,607,27,21,3.3421001
2020-11-01,607,27,21,4.0283775
2020-12-01,607,27,21,6.6762414
2020-04-01,219,26,20,4.263588
2020-05-01,219,26,20,4.9121833
2020-06-01,219,26,20,5.2374883
2020-07-01,219,26,20,5.520478
2020-08-01,219,26,20,7.1190467
2020-09-01,219,26,20,5.456098
2020-10-01,219,26,20,5.4345856
2020-11-01,219,26,20,6.1013737
2020-12-01,219,26,20,8.709814
2020-04-01,373,50,34,2.565475
2020-05-01,373,50,34,3.16328
2020-06-01,373,50,34,3.4931397
2020-07-01,373,50,34,3.753108
2020-08-01,373,50,34,5.366311
2020-09-01,373,50,34,3.6748571
2020-10-01,373,50,34,3.6625829
2020-11-01,373,50,34,4.1476965
2020-12-01,373,50,34,6.227875
2020-04-01,609,41,7,1.7662827
2020-05-01,609,41,7,2.2183218
2020-06-01,609,41,7,2.4547946
2020-07-01,609,41,7,2.6441073
2020-08-01,609,41,7,4.321152
2020-09-01,609,41,7,2.5897837
2020-10-01,609,41,7,2.5857687
2020-11-01,609,41,7,2.999103
2020-12-01,609,41,7,4.919249
2020-04-01,598,185,4,1.9278512
2020-05-01,598,185,4,2.3687968
2020-06-01,598,185,4,2.6334105
2020-07-01,598,185,4,2.8641715
2020-08-01,598,185,4,4.5024533
2020-09-01,598,185,4,2.7765255
2020-10-01,598,185,4,2.769805
2020-11-01,598,185,4,3.240663
2020-12-01,598,185,4,5.666079
2020-04-01,393,8,4,1.4916847
2020-05-01,393,8,4,1.72151
2020-06-01,393,8,4,1.8652669
2020-07-01,393,8,4,1.960493
2020-08-01,393,8,4,3.3136387
2020-09-01,393,8,4,1.9333609
2020-10-01,393,8,4,1.9152321
2020-11-01,393,8,4,2.3593419
2020-12-01,393,8,4,4.38767
2020-04-01,473,8,4,1.8794801
2020-05-01,473,8,4,2.1263452
2020-06-01,473,8,4,2.3223455
2020-07-01,473,8,4,2.472312
2020-08-01,473,8,4,4.0308213
2020-09-01,473,8,4,2.4293766
2020-10-01,473,8,4,2.433021
2020-11-01,473,8,4,3.009583
2020-12-01,473,8,4,5.499492
2020-04-01,363,8,4,3.4391518
2020-05-01,363,8,4,4.040573
2020-06-01,363,8,4,4.3751397
2020-07-01,363,8,4,4.5820255
2020-08-01,363,8,4,6.0617213
2020-09-01,363,8,4,4.5873995
2020-10-01,363,8,4,4.598448
2020-11-01,363,8,4,5.338147
2020-12-01,363,8,4,8.104483
2020-04-01,187,97,26,7.428001
2020-05-01,187,97,26,8.065563
2020-06-01,187,97,26,8.421595
2020-07-01,187,97,26,8.633745
2020-08-01,187,97,26,10.037837
2020-09-01,187,97,26,8.6235075
2020-10-01,187,97,26,8.642887
2020-11-01,187,97,26,9.486761
2020-12-01,187,97,26,12.468202
2020-04-01,348,27,21,2.1675296
2020-05-01,348,27,21,2.5170646
2020-06-01,348,27,21,2.7521996
2020-07-01,348,27,21,2.8888469
2020-08-01,348,27,21,4.5032353
2020-09-01,348,27,21,2.8654385
2020-10-01,348,27,21,2.874168
2020-11-01,348,27,21,3.5270114
2020-12-01,348,27,21,6.1368933
2020-04-01,227,110,44,1.2641263
2020-05-01,227,110,44,1.5011201
2020-06-01,227,110,44,1.6435024
2020-07-01,227,110,44,1.758996
2020-08-01,227,110,44,3.163775
2020-09-01,227,110,44,1.7338607
2020-10-01,227,110,44,1.7120987
2020-11-01,227,110,44,2.0786874
2020-12-01,227,110,44,3.413701
2020-04-01,27,11,8,1.7365522
2020-05-01,27,11,8,2.167891
2020-06-01,27,11,8,2.386262
2020-07-01,27,11,8,2.5428543
2020-08-01,27,11,8,4.2165174
2020-09-01,27,11,8,2.4912076
2020-10-01,27,11,8,2.4666162
2020-11-01,27,11,8,2.8848538
2020-12-01,27,11,8,4.853863
2020-04-01,313,133,52,1.8898605
2020-05-01,313,133,52,2.3912013
2020-06-01,313,133,52,2.6559992
2020-07-01,313,133,52,2.8779845
2020-08-01,313,133,52,4.4949675
2020-09-01,313,133,52,2.8066397
2020-10-01,313,133,52,2.781629
2020-11-01,313,133,52,3.225819
2020-12-01,313,133,52,5.126658
2020-04-01,438,110,44,2.147954
2020-05-01,438,110,44,2.4942784
2020-06-01,438,110,44,2.7145362
2020-07-01,438,110,44,2.8979807
2020-08-01,438,110,44,4.530619
2020-09-01,438,110,44,2.8464909
2020-10-01,438,110,44,2.8418322
2020-11-01,438,110,44,3.2837234
2020-12-01,438,110,44,5.586224
2020-04-01,612,187,21,1.5733033
2020-05-01,612,187,21,1.9506961
2020-06-01,612,187,21,2.1679962
2020-07-01,612,187,21,2.3162231
2020-08-01,612,187,21,3.9484687
2020-09-01,612,187,21,2.2890606
2020-10-01,612,187,21,2.272973
2020-11-01,612,187,21,2.6674495
2020-12-01,612,187,21,4.6495667
2020-04-01,247,8,4,1.3756806
2020-05-01,247,8,4,1.5912884
2020-06-01,247,8,4,1.7241468
2020-07-01,247,8,4,1.7809688
2020-08-01,247,8,4,3.0375214
2020-09-01,247,8,4,1.7606246
2020-10-01,247,8,4,1.7441839
2020-11-01,247,8,4,2.1517963
2020-12-01,247,8,4,4.0057263
2020-04-01,256,118,4,1.4338689
2020-05-01,256,118,4,1.652466
2020-06-01,256,118,4,1.7929089
2020-07-01,256,118,4,1.9074562
2020-08-01,256,118,4,3.2478266
2020-09-01,256,118,4,1.8773683
2020-10-01,256,118,4,1.8509108
2020-11-01,256,118,4,2.2384243
2020-12-01,256,118,4,3.925074
2020-04-01,560,100,60,1.2150316
2020-05-01,560,100,60,1.4345412
2020-06-01,560,100,60,1.5927283
2020-07-01,560,100,60,1.7360004
2020-08-01,560,100,60,3.2091904
2020-09-01,560,100,60,1.7071599
2020-10-01,560,100,60,1.6810442
2020-11-01,560,100,60,2.025631
2020-12-01,560,100,60,3.43777
2020-04-01,376,57,4,4.1407013
2020-05-01,376,57,4,4.7762313
2020-06-01,376,57,4,5.121241
2020-07-01,376,57,4,5.316695
2020-08-01,376,57,4,6.8128705
2020-09-01,376,57,4,5.31884
2020-10-01,376,57,4,5.332166
2020-11-01,376,57,4,6.078629
2020-12-01,376,57,4,8.852433
2020-04-01,183,79,53,3.1560612
2020-05-01,183,79,53,3.8096924
2020-06-01,183,79,53,4.135003
2020-07-01,183,79,53,4.3826504
2020-08-01,183,79,53,6.0163755
2020-09-01,183,79,53,4.3229847
2020-10-01,183,79,53,4.310121
2020-11-01,183,79,53,4.9332547
2020-12-01,183,79,53,7.3713017
2020-04-01,254,117,4,1.4401839
2020-05-01,254,117,4,1.7855022
2020-06-01,254,117,4,1.9992621
2020-07-01,254,117,4,2.151126
2020-08-01,254,117,4,3.7611804
2020-09-01,254,117,4,2.1116128
2020-10-01,254,117,4,2.0983844
2020-11-01,254,117,4,2.5021617
2020-12-01,254,117,4,4.44916
2020-04-01,286,124,22,1.663919
2020-05-01,286,124,22,2.0382516
2020-06-01,286,124,22,2.2618432
2020-07-01,286,124,22,2.4384785
2020-08-01,286,124,22,4.057731
2020-09-01,286,124,22,2.375692
2020-10-01,286,124,22,2.3615422
2020-11-01,286,124,22,2.7734132
2020-12-01,286,124,22,4.839615
2020-04-01,32,22,17,1.5558726
2020-05-01,32,22,17,1.8121644
2020-06-01,32,22,17,1.9928823
2020-07-01,32,22,17,2.1240544
2020-08-01,32,22,17,3.4506373
2020-09-01,32,22,17,2.092129
2020-10-01,32,22,17,2.0763748
2020-11-01,32,22,17,2.416503
2020-12-01,32,22,17,3.848392
2020-04-01,48,8,4,2.7258997
2020-05-01,48,8,4,3.0283847
2020-06-01,48,8,4,3.2743654
2020-07-01,48,8,4,3.4516864
2020-08-01,48,8,4,4.935118
2020-09-01,48,8,4,3.4620953
2020-10-01,48,8,4,3.4821558
2020-11-01,48,8,4,4.2008452
2020-12-01,48,8,4,6.9107237
2020-04-01,130,47,32,1.8823115
2020-05-01,130,47,32,2.4226131
2020-06-01,130,47,32,2.6989298
2020-07-01,130,47,32,2.9466357
2020-08-01,130,47,32,4.5186152
2020-09-01,130,47,32,2.8763552
2020-10-01,130,47,32,2.8470688
2020-11-01,130,47,32,3.295485
2020-12-01,130,47,32,5.089011
2020-04-01,356,79,53,1.5860579
2020-05-01,356,79,53,1.9690257
2020-06-01,356,79,53,2.1758807
2020-07-01,356,79,53,2.3074408
2020-08-01,356,79,53,3.9220014
2020-09-01,356,79,53,2.2751508
2020-10-01,356,79,53,2.2570891
2020-11-01,356,79,53,2.6307707
2020-12-01,356,79,53,4.345434
2020-04-01,513,153,4,3.5735989
2020-05-01,513,153,4,4.1833014
2020-06-01,513,153,4,4.5169373
2020-07-01,513,153,4,4.7295623
2020-08-01,513,153,4,6.2598505
2020-09-01,513,153,4,4.7209177
2020-10-01,513,153,4,4.728657
2020-11-01,513,153,4,5.4125643
2020-12-01,513,153,4,8.152893
2020-04-01,449,8,4,1.8693769
2020-05-01,449,8,4,2.1290007
2020-06-01,449,8,4,2.3173919
2020-07-01,449,8,4,2.4851604
2020-08-01,449,8,4,3.9365582
2020-09-01,449,8,4,2.4389849
2020-10-01,449,8,4,2.4275165
2020-11-01,449,8,4,3.0015135
2020-12-01,449,8,4,5.357634
2020-04-01,337,48,5,1.8450236
2020-05-01,337,48,5,2.2926679
2020-06-01,337,48,5,2.4974165
2020-07-01,337,48,5,2.631256
2020-08-01,337,48,5,4.2134266
2020-09-01,337,48,5,2.6033664
2020-10-01,337,48,5,2.5916548
2020-11-01,337,48,5,2.951211
2020-12-01,337,48,5,4.5970454
2020-04-01,303,131,4,2.3248413
2020-05-01,303,131,4,2.949214
2020-06-01,303,131,4,3.2568154
2020-07-01,303,131,4,3.5192804
2020-08-01,303,131,4,5.1160927
2020-09-01,303,131,4,3.4468331
2020-10-01,303,131,4,3.4300427
2020-11-01,303,131,4,3.9654465
2020-12-01,303,131,4,6.4396343
2020-04-01,601,97,26,2.5982008
2020-05-01,601,97,26,3.2230148
2020-06-01,601,97,26,3.545948
2020-07-01,601,97,26,3.775607
2020-08-01,601,97,26,5.4292583
2020-09-01,601,97,26,3.712883
2020-10-01,601,97,26,3.700893
2020-11-01,601,97,26,4.2362223
2020-12-01,601,97,26,6.6979957
2020-04-01,521,75,49,1.0481393
2020-05-01,521,75,49,1.2529354
2020-06-01,521,75,49,1.412238
2020-07-01,521,75,49,1.5245391
2020-08-01,521,75,49,2.9344306
2020-09-01,521,75,49,1.5000632
2020-10-01,521,75,49,1.4858475
2020-11-01,521,75,49,1.8642958
2020-12-01,521,75,49,3.2459912
2020-04-01,390,150,4,1.0313637
2020-05-01,390,150,4,1.2102413
2020-06-01,390,150,4,1.3047538
2020-07-01,390,150,4,1.3755019
2020-08-01,390,150,4,2.5473647
2020-09-01,390,150,4,1.3577019
2020-10-01,390,150,4,1.3364657
2020-11-01,390,150,4,1.7224666
2020-12-01,390,150,4,2.87192
2020-04-01,184,95,58,1.4319625
2020-05-01,184,95,58,1.8119315
2020-06-01,184,95,58,2.0265546
2020-07-01,184,95,58,2.1835437
2020-08-01,184,95,58,3.7904134
2020-09-01,184,95,58,2.128186
2020-10-01,184,95,58,2.1140528
2020-11-01,184,95,58,2.4922185
2020-12-01,184,95,58,4.2805266
2020-04-01,442,84,55,2.4270446
2020-05-01,442,84,55,2.9922853
2020-06-01,442,84,55,3.311357
2020-07-01,442,84,55,3.5778313
2020-08-01,442,84,55,5.202817
2020-09-01,442,84,55,3.5210485
2020-10-01,442,84,55,3.4952211
2020-11-01,442,84,55,4.01777
2020-12-01,442,84,55,6.3311963
2020-04-01,262,27,21,5.3742895
2020-05-01,262,27,21,5.9952025
2020-06-01,262,27,21,6.3468776
2020-07-01,262,27,21,6.572905
2020-08-01,262,27,21,7.9699936
2020-09-01,262,27,21,6.565796
2020-10-01,262,27,21,6.5924854
2020-11-01,262,27,21,7.392261
2020-12-01,262,27,21,10.446825
2020-04-01,514,8,4,6.5171914
2020-05-01,514,8,4,7.110999
2020-06-01,514,8,4,7.4839044
2020-07-01,514,8,4,7.702333
2020-08-01,514,8,4,9.052407
2020-09-01,514,8,4,7.6971483
2020-10-01,514,8,4,7.7307034
2020-11-01,514,8,4,8.565078
2020-12-01,514,8,4,11.686137
2020-04-01,614,8,4,2.3103266
2020-05-01,614,8,4,2.7017708
2020-06-01,614,8,4,3.0205774
2020-07-01,614,8,4,3.215548
2020-08-01,614,8,4,4.791646
2020-09-01,614,8,4,3.2007132
2020-10-01,614,8,4,3.2222395
2020-11-01,614,8,4,3.8900218
2020-12-01,614,8,4,6.536476
2020-04-01,583,27,21,2.4830337
2020-05-01,583,27,21,2.9685202
2020-06-01,583,27,21,3.2918634
2020-07-01,583,27,21,3.5122924
2020-08-01,583,27,21,5.131747
2020-09-01,583,27,21,3.48314
2020-10-01,583,27,21,3.509901
2020-11-01,583,27,21,4.189297
2020-12-01,583,27,21,6.8989162
2020-04-01,501,168,55,1.2462478
2020-05-01,501,168,55,1.5105238
2020-06-01,501,168,55,1.6950493
2020-07-01,501,168,55,1.8457514
2020-08-01,501,168,55,3.3506594
2020-09-01,501,168,55,1.811007
2020-10-01,501,168,55,1.8021038
2020-11-01,501,168,55,2.1677163
2020-12-01,501,168,55,3.6901803
2020-04-01,298,51,35,1.0800955
2020-05-01,298,51,35,1.3127215
2020-06-01,298,51,35,1.4931786
2020-07-01,298,51,35,1.6257702
2020-08-01,298,51,35,3.1527643
2020-09-01,298,51,35,1.5924702
2020-10-01,298,51,35,1.5807214
2020-11-01,298,51,35,1.9402642
2020-12-01,298,51,35,3.3746233
2020-04-01,83,15,12,1.9184401
2020-05-01,83,15,12,2.4894342
2020-06-01,83,15,12,2.7893572
2020-07-01,83,15,12,3.018684
2020-08-01,83,15,12,4.7027564
2020-09-01,83,15,12,2.9474654
2020-10-01,83,15,12,2.935566
2020-11-01,83,15,12,3.3731384
2020-12-01,83,15,12,5.418529
2020-04-01,181,27,21,3.526794
2020-05-01,181,27,21,4.1642647
2020-06-01,181,27,21,4.4954157
2020-07-01,181,27,21,4.703606
2020-08-01,181,27,21,6.20644
2020-09-01,181,27,21,4.697316
2020-10-01,181,27,21,4.709329
2020-11-01,181,27,21,5.446353
2020-12-01,181,27,21,8.320992
2020-04-01,467,105,63,4.56504
2020-05-01,467,105,63,5.2197185
2020-06-01,467,105,63,5.574678
2020-07-01,467,105,63,5.814463
2020-08-01,467,105,63,7.4000797
2020-09-01,467,105,63,5.7694693
2020-10-01,467,105,63,5.7784953
2020-11-01,467,105,63,6.5291157
2020-12-01,467,105,63,9.27341
2020-04-01,176,93,23,2.4414823
2020-05-01,176,93,23,2.9532418
2020-06-01,176,93,23,3.2693415
2020-07-01,176,93,23,3.4919825
2020-08-01,176,93,23,5.1779003
2020-09-01,176,93,23,3.426764
2020-10-01,176,93,23,3.415804
2020-11-01,176,93,23,3.9159327
2020-12-01,176,93,23,6.285949
2020-04-01,472,165,70,1.9710029
2020-05-01,472,165,70,2.467558
2020-06-01,472,165,70,2.707778
2020-07-01,472,165,70,2.9124765
2020-08-01,472,165,70,4.592243
2020-09-01,472,165,70,2.8493147
2020-10-01,472,165,70,2.8389153
2020-11-01,472,165,70,3.3046684
2020-12-01,472,165,70,5.4575653
2020-04-01,529,79,53,1.9653144
2020-05-01,529,79,53,2.468741
2020-06-01,529,79,53,2.760426
2020-07-01,529,79,53,2.985807
2020-08-01,529,79,53,4.6747527
2020-09-01,529,79,53,2.8995357
2020-10-01,529,79,53,2.8760004
2020-11-01,529,79,53,3.3346238
2020-12-01,529,79,53,5.2658844
2020-04-01,153,82,4,1.8889766
2020-05-01,153,82,4,2.3883245
2020-06-01,153,82,4,2.6539254
2020-07-01,153,82,4,2.866393
2020-08-01,153,82,4,4.5113397
2020-09-01,153,82,4,2.7986393
2020-10-01,153,82,4,2.7770524
2020-11-01,153,82,4,3.306075
2020-12-01,153,82,4,5.521574
2020-04-01,599,159,4,2.4023428
2020-05-01,599,159,4,3.0300364
2020-06-01,599,159,4,3.3558083
2020-07-01,599,159,4,3.6054153
2020-08-01,599,159,4,5.2075496
2020-09-01,599,159,4,3.5295172
2020-10-01,599,159,4,3.5250216
